smiles,readout,temperature,pressure,LOG(y)
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,9.96,-6.232102384
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,10.5,-5.829738285
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,10.95,-5.603800653
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,10.96,-5.602059991
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,11.55,-5.410050399
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,12.15,-5.274905479
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,13.1,-5.115204636
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,14.14,-4.991399828
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,14.55,-4.950781977
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,15.1,-4.903089987
CCCCNC1=C2C(=C(C=C1)NCCCC)C(=O)C3=CC=CC=C3C2=O,"[0.0, 0.0, 0.0, 0.68671954, 0.0, 0.0, 0.0, 0.0, 1.04947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35901943, 0.0, 0.04315865, 0.0, 0.5301684, 0.0, 0.0, 0.639526, 0.071002394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6067209, 0.0, 0.22383128, 0.0, 0.0, 0.29885876, 0.0, 0.773103, 0.0, 0.0, 0.31790847, 0.7832792, 0.0, 0.5825794, 0.59488356, 0.0, 0.0, 1.0897306, 0.0, 0.0, 0.0, 0.0028642789, 0.47750098, 0.42545202, 0.3468958, 0.0, 0.9857142, 0.0, 0.0, 1.0167005, 0.0, 0.14652027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5940107, 1.2575486, 0.0, 2.209687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3740218, 0.44534403, 1.202711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022981435, 0.0, 0.80586314, 0.0, 0.0, 1.1720443, 0.0, 0.0, 0.9963403, 0.0, 0.0, 0.33244032, 0.0, 1.0673829, 0.0, 0.0, 0.0, 1.0018657, 0.0, 0.0, 0.0, 0.3845077, 0.5522223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25869173, 0.0, 0.026059687, 0.0, 0.0, 0.0, 0.23021224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5067488, 0.0, 0.40457037, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5317345, 0.6660083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11631316, 0.0, 0.0, 0.0, 0.0, 1.3299658, 0.0, 0.18184617, 0.0, 0.34347582, 0.0, 0.6135112, 0.54741883, 0.0, 0.0, 0.0, 0.0, 0.35196456, 0.83284825, 0.0, 0.0, 0.0, 0.40033114, 0.0, 0.0, 0.0, 0.8946878, 0.0, 0.0, 0.0, 0.0, 0.16544376, 0.0, 0.0, 0.0, 1.1739758, 0.0, 0.09885228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.54433227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",320.0,16.11,-4.818156412
